QStrength	Quantifier	Arg1	Pred	Arg2	Sentence	Score	Canonical?	Multiword?	Inferred?	Domain	Range	Provenance
1.00	most	llama	has-part	vacuole	Most llamas have (part) vacuoles.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	load	has-part	section	Most load has (part) sections.	-	y	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	lobe	has-part	corpus	Most lobes have (part) corpi.	-	y	n	n	body_part_n1	Thing	WordNet3.0
1.00	most	lobster	has-part	brain	Most lobsters have (part) brains.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	lobster	has-part	carapace	Most lobsters have (part) carapaces.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	lobster	has-part	cell membrane	Most lobsters have (part) cell membranes.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	lobster	has-part	cell	Most lobsters have (part) cells.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	lobster	has-part	corpus	Most lobsters have (part) corpi.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	lobster	has-part	cytoplasm	Most lobsters have (part) cytoplasm.	-	y	n	n	animal_n1	substance_n1	WordNet3.0
1.00	most	lobster	has-part	ear	Most lobsters have (part) ears.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	lobster	has-part	face	Most lobsters have (part) faces.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	lobster	has-part	head	Most lobsters have (part) heads.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	lobster	has-part	nucleus	Most lobsters have (part) nuclei.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	lobster	has-part	pincer	Most lobsters have (part) pincers.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	lobster	has-part	plasma membrane	Most lobsters have (part) plasma membranes.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	lobster	has-part	section	Most lobsters have (part) sections.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	lobster	has-part	shell	Most lobsters have (part) shells.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	lobster	has-part	skull	Most lobsters have (part) skulls.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	lobster	has-part	thorax	Most lobsters have (part) thoraxes.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	lobster	has-part	vacuole	Most lobsters have (part) vacuoles.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	locker	has-part	base	Most lockers have (part) bases.	-	y	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	locker	has-part	ceiling	Most lockers have (part) ceilings.	-	y	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	locker	has-part	doorway	Most lockers have (part) doorways.	-	y	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	locker	has-part	floor	Most lockers have (part) floors.	-	y	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	locker	has-part	room light	Most lockers have (part) room light.	-	y	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	locker	has-part	section	Most lockers have (part) sections.	-	y	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	locker	has-part	wall	Most lockers have (part) walls.	-	y	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	locket	has-part	section	Most lockets have (part) sections.	-	y	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	locust	has-part	air sac	Most locusts have (part) air sacs.	-	y	n	n	insect_n1	Thing	WordNet3.0
1.00	most	locust	has-part	brain	Most locusts have (part) brains.	-	y	n	n	insect_n1	body_part_n1	WordNet3.0
1.00	most	locust	has-part	carapace	Most locusts have (part) carapaces.	-	y	n	n	insect_n1	Thing	WordNet3.0
1.00	most	locust	has-part	cell membrane	Most locusts have (part) cell membranes.	-	y	n	n	insect_n1	Thing	WordNet3.0
1.00	most	locust	has-part	cell	Most locusts have (part) cells.	-	y	n	n	insect_n1	Thing	WordNet3.0
1.00	most	locust	has-part	corpus	Most locusts have (part) corpi.	-	y	n	n	insect_n1	Thing	WordNet3.0
1.00	most	locust	has-part	cytoplasm	Most locusts have (part) cytoplasm.	-	y	n	n	insect_n1	substance_n1	WordNet3.0
1.00	most	locust	has-part	ear	Most locusts have (part) ears.	-	y	n	n	insect_n1	body_part_n1	WordNet3.0
1.00	most	locust	has-part	face	Most locusts have (part) faces.	-	y	n	n	insect_n1	body_part_n1	WordNet3.0
1.00	most	locust	has-part	flight feather	Most locusts have (part) flight feathers.	-	y	n	n	insect_n1	Thing	WordNet3.0
1.00	most	locust	has-part	head	Most locusts have (part) heads.	-	y	n	n	insect_n1	body_part_n1	WordNet3.0
1.00	most	locust	has-part	nucleus	Most locusts have (part) nuclei.	-	y	n	n	insect_n1	body_part_n1	WordNet3.0
1.00	most	locust	has-part	plasma membrane	Most locusts have (part) plasma membranes.	-	y	n	n	insect_n1	Thing	WordNet3.0
1.00	most	locust	has-part	quill feather	Most locusts have (part) quill feathers.	-	y	n	n	insect_n1	Thing	WordNet3.0
1.00	most	locust	has-part	section	Most locusts have (part) sections.	-	y	n	n	insect_n1	Thing	WordNet3.0
1.00	most	locust	has-part	shell	Most locusts have (part) shells.	-	y	n	n	insect_n1	Thing	WordNet3.0
1.00	most	locust	has-part	skull	Most locusts have (part) skulls.	-	y	n	n	insect_n1	body_part_n1	WordNet3.0
1.00	most	locust	has-part	thorax	Most locusts have (part) thoraxes.	-	y	n	n	insect_n1	body_part_n1	WordNet3.0
1.00	most	locust	has-part	vacuole	Most locusts have (part) vacuoles.	-	y	n	n	insect_n1	body_part_n1	WordNet3.0
1.00	most	loft	has-part	base	Most lofts have (part) bases.	-	y	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	loft	has-part	section	Most lofts have (part) sections.	-	y	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	loo	has-part	base	Most loos have (part) bases.	-	y	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	loo	has-part	ceiling	Most loos have (part) ceilings.	-	y	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	loo	has-part	doorway	Most loos have (part) doorways.	-	y	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	loo	has-part	floor	Most loos have (part) floors.	-	y	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	loo	has-part	potty	Most loos have (part) potties.	-	y	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	loo	has-part	room light	Most loos have (part) room light.	-	y	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	loo	has-part	section	Most loos have (part) sections.	-	y	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	loo	has-part	toilet bowl	Most loos have (part) toilet bowls.	-	y	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	loo	has-part	toilet seat	Most loos have (part) toilet seats.	-	y	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	loo	has-part	toilet	Most loos have (part) toilets.	-	y	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	loo	has-part	wall	Most loos have (part) walls.	-	y	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	loon	has-part	arm	Most loons have (part) arms.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	loon	has-part	body substance	Most loons have (part) body substances.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	loon	has-part	cell membrane	Most loons have (part) cell membranes.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	loon	has-part	cell	Most loons have (part) cells.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	loon	has-part	corpus	Most loons have (part) corpi.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	loon	has-part	cytoplasm	Most loons have (part) cytoplasm.	-	y	n	n	person_n1	substance_n1	WordNet3.0
1.00	most	loon	has-part	head	Most loons have (part) heads.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	loon	has-part	human body	Most loons have (part) human bodies.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	loon	has-part	leg	Most loons have (part) legs.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	loon	has-part	material body	Most loons have (part) material bodies.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	loon	has-part	neck	Most loons have (part) necks.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	loon	has-part	nucleus	Most loons have (part) nuclei.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	loon	has-part	personality	Most loons have (part) personality.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	loon	has-part	plasma membrane	Most loons have (part) plasma membranes.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	loon	has-part	section	Most loons have (part) sections.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	loon	has-part	vacuole	Most loons have (part) vacuoles.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	lord	has-part	arm	Most lords have (part) arms.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	lord	has-part	body substance	Most lords have (part) body substances.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	lord	has-part	cell membrane	Most lords have (part) cell membranes.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	lord	has-part	cell	Most lords have (part) cells.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	lord	has-part	corpus	Most lords have (part) corpi.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	lord	has-part	cytoplasm	Most lords have (part) cytoplasm.	-	y	n	n	person_n1	substance_n1	WordNet3.0
1.00	most	lord	has-part	head	Most lords have (part) heads.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	lord	has-part	human body	Most lords have (part) human bodies.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	lord	has-part	leg	Most lords have (part) legs.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	lord	has-part	material body	Most lords have (part) material bodies.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	lord	has-part	neck	Most lords have (part) necks.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	lord	has-part	nucleus	Most lords have (part) nuclei.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	lord	has-part	personality	Most lords have (part) personality.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	lord	has-part	plasma membrane	Most lords have (part) plasma membranes.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	lord	has-part	section	Most lords have (part) sections.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	lord	has-part	vacuole	Most lords have (part) vacuoles.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	lorikeet	has-part	air sac	Most lorikeets have (part) air sacs.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	lorikeet	has-part	bird's foot	Most lorikeets have (part) bird's feet.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	lorikeet	has-part	brain	Most lorikeets have (part) brains.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	lorikeet	has-part	breast	Most lorikeets have (part) breasts.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	lorikeet	has-part	cell membrane	Most lorikeets have (part) cell membranes.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	lorikeet	has-part	cell	Most lorikeets have (part) cells.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	lorikeet	has-part	chest cavity	Most lorikeets have (part) chest cavities.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	lorikeet	has-part	chest	Most lorikeets have (part) chests.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	lorikeet	has-part	corpus	Most lorikeets have (part) corpi.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	lorikeet	has-part	cytoplasm	Most lorikeets have (part) cytoplasm.	-	y	n	n	bird_n1	substance_n1	WordNet3.0
1.00	most	lorikeet	has-part	ear	Most lorikeets have (part) ears.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	lorikeet	has-part	face	Most lorikeets have (part) faces.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	lorikeet	has-part	flight feather	Most lorikeets have (part) flight feathers.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	lorikeet	has-part	head	Most lorikeets have (part) heads.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	lorikeet	has-part	lip	Most lorikeets have (part) lips.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	lorikeet	has-part	mouth	Most lorikeets have (part) mouths.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	lorikeet	has-part	nucleus	Most lorikeets have (part) nuclei.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	lorikeet	has-part	plasma membrane	Most lorikeets have (part) plasma membranes.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	lorikeet	has-part	quill feather	Most lorikeets have (part) quill feathers.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	lorikeet	has-part	rib cage	Most lorikeets have (part) rib cages.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	lorikeet	has-part	second joint	Most lorikeets have (part) second joints.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	lorikeet	has-part	section	Most lorikeets have (part) sections.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	lorikeet	has-part	skull	Most lorikeets have (part) skulls.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	lorikeet	has-part	sternum	Most lorikeets have (part) sterna.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	lorikeet	has-part	talon	Most lorikeets have (part) talons.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	lorikeet	has-part	vacuole	Most lorikeets have (part) vacuoles.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	lorikeet	has-part	wishbone	Most lorikeets have (part) wishbones.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	lorry	has-part	brake	Most lorries have (part) brakes.	-	y	n	n	transport_n1	device_n1	WordNet3.0
1.00	most	lorry	has-part	section	Most lorries have (part) sections.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	lorry	has-part	spoke	Most lorries have (part) spokes.	-	y	n	n	transport_n1	device_n1	WordNet3.0
1.00	most	lorry	has-part	wagon tire	Most lorries have (part) wagon tires.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	lorry	has-part	wagon wheel	Most lorries have (part) wagon wheels.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	lotion	has-part	section	Most lotion has (part) sections.	-	y	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	loudspeaker	has-part	section	Most loudspeakers have (part) sections.	-	y	n	n	device_n1	Thing	WordNet3.0
1.00	most	louse	has-part	air sac	Most lice have (part) air sacs.	-	y	n	n	insect_n1	Thing	WordNet3.0
1.00	most	louse	has-part	brain	Most lice have (part) brains.	-	y	n	n	insect_n1	body_part_n1	WordNet3.0
1.00	most	louse	has-part	carapace	Most lice have (part) carapaces.	-	y	n	n	insect_n1	Thing	WordNet3.0
1.00	most	louse	has-part	cell membrane	Most lice have (part) cell membranes.	-	y	n	n	insect_n1	Thing	WordNet3.0
1.00	most	louse	has-part	cell	Most lice have (part) cells.	-	y	n	n	insect_n1	Thing	WordNet3.0
1.00	most	louse	has-part	corpus	Most lice have (part) corpi.	-	y	n	n	insect_n1	Thing	WordNet3.0
1.00	most	louse	has-part	cytoplasm	Most lice have (part) cytoplasm.	-	y	n	n	insect_n1	substance_n1	WordNet3.0
1.00	most	louse	has-part	ear	Most lice have (part) ears.	-	y	n	n	insect_n1	body_part_n1	WordNet3.0
1.00	most	louse	has-part	face	Most lice have (part) faces.	-	y	n	n	insect_n1	body_part_n1	WordNet3.0
1.00	most	louse	has-part	flight feather	Most lice have (part) flight feathers.	-	y	n	n	insect_n1	Thing	WordNet3.0
1.00	most	louse	has-part	head	Most lice have (part) heads.	-	y	n	n	insect_n1	body_part_n1	WordNet3.0
1.00	most	louse	has-part	nucleus	Most lice have (part) nuclei.	-	y	n	n	insect_n1	body_part_n1	WordNet3.0
1.00	most	louse	has-part	plasma membrane	Most lice have (part) plasma membranes.	-	y	n	n	insect_n1	Thing	WordNet3.0
1.00	most	louse	has-part	quill feather	Most lice have (part) quill feathers.	-	y	n	n	insect_n1	Thing	WordNet3.0
1.00	most	louse	has-part	section	Most lice have (part) sections.	-	y	n	n	insect_n1	Thing	WordNet3.0
1.00	most	louse	has-part	shell	Most lice have (part) shells.	-	y	n	n	insect_n1	Thing	WordNet3.0
1.00	most	louse	has-part	skull	Most lice have (part) skulls.	-	y	n	n	insect_n1	body_part_n1	WordNet3.0
1.00	most	louse	has-part	thorax	Most lice have (part) thoraxes.	-	y	n	n	insect_n1	body_part_n1	WordNet3.0
1.00	most	louse	has-part	vacuole	Most lice have (part) vacuoles.	-	y	n	n	insect_n1	body_part_n1	WordNet3.0
1.00	most	luggage	has-part	handle	Most luggage has (part) handles.	-	y	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	luggage	has-part	section	Most luggage has (part) sections.	-	y	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	luggage	has-part	strap	Most luggage has (part) straps.	-	y	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	lullaby	has-part	chapter	Most lullabies have (part) chapters.	-	y	n	n	auditory_communication_n1	auditory_communication_n1	WordNet3.0
1.00	most	lullaby	has-part	paragraph	Most lullabies have (part) paragraphs.	-	y	n	n	auditory_communication_n1	written_language_n1	WordNet3.0
1.00	most	lullaby	has-part	word order	Most lullabies have (part) word order.	-	y	n	n	auditory_communication_n1	Thing	WordNet3.0
1.00	most	lumber	has-part	section	Most lumber has (part) sections.	-	y	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	lunch	has-part	bread	Most lunch has (part) bread.	-	y	n	n	food_n1	food_n1	WordNet3.0
1.00	most	lunch	has-part	helping	Most lunch has (part) helpings.	-	y	n	n	food_n1	indefinite_quantity_n1	WordNet3.0
1.00	most	lunch	has-part	sandwich	Most lunch has (part) sandwiches.	-	y	n	n	food_n1	food_n1	WordNet3.0
1.00	most	lunch	has-part	sauce	Most lunch has (part) sauces.	-	y	n	n	food_n1	food_n1	WordNet3.0
1.00	most	lunch	has-part	serving	Most lunch has (part) servings.	-	y	n	n	food_n1	indefinite_quantity_n1	WordNet3.0
1.00	most	lunch	has-part	side dish	Most lunch has (part) side dishes.	-	y	n	n	food_n1	Thing	WordNet3.0
1.00	most	lunch	has-part	side order	Most lunch has (part) side order.	-	y	n	n	food_n1	Thing	WordNet3.0
1.00	most	lung	has-part	alveolus	Most lungs have (part) alveoluses.	-	y	n	n	body_part_n1	body_part_n1	WordNet3.0
1.00	most	lung	has-part	corpus	Most lungs have (part) corpi.	-	y	n	n	body_part_n1	Thing	WordNet3.0
1.00	most	lungfish	has-part	brain	Most lungfishes have (part) brains.	-	y	n	n	fish_n1	body_part_n1	WordNet3.0
1.00	most	lungfish	has-part	breast	Most lungfishes have (part) breasts.	-	y	n	n	fish_n1	body_part_n1	WordNet3.0
1.00	most	lungfish	has-part	cell membrane	Most lungfishes have (part) cell membranes.	-	y	n	n	fish_n1	Thing	WordNet3.0
1.00	most	lungfish	has-part	chest cavity	Most lungfishes have (part) chest cavities.	-	y	n	n	fish_n1	Thing	WordNet3.0
1.00	most	lungfish	has-part	chest	Most lungfishes have (part) chests.	-	y	n	n	fish_n1	body_part_n1	WordNet3.0
1.00	most	lungfish	has-part	corpus	Most lungfishes have (part) corpi.	-	y	n	n	fish_n1	Thing	WordNet3.0
1.00	most	lungfish	has-part	cytoplasm	Most lungfishes have (part) cytoplasm.	-	y	n	n	fish_n1	substance_n1	WordNet3.0
1.00	most	lungfish	has-part	ear	Most lungfishes have (part) ears.	-	y	n	n	fish_n1	body_part_n1	WordNet3.0
1.00	most	lungfish	has-part	face	Most lungfishes have (part) faces.	-	y	n	n	fish_n1	body_part_n1	WordNet3.0
1.00	most	lungfish	has-part	fish scale	Most lungfishes have (part) fish scales.	-	y	n	n	fish_n1	Thing	WordNet3.0
1.00	most	lungfish	has-part	fishbone	Most lungfishes have (part) fishbones.	-	y	n	n	fish_n1	body_part_n1	WordNet3.0
1.00	most	lungfish	has-part	flipper	Most lungfishes have (part) flippers.	-	y	n	n	fish_n1	body_part_n1	WordNet3.0
1.00	most	lungfish	has-part	head	Most lungfishes have (part) heads.	-	y	n	n	fish_n1	body_part_n1	WordNet3.0
1.00	most	lungfish	has-part	nucleus	Most lungfishes have (part) nuclei.	-	y	n	n	fish_n1	body_part_n1	WordNet3.0
1.00	most	lungfish	has-part	pedal extremity	Most lungfishes have (part) pedal extremities.	-	y	n	n	fish_n1	Thing	WordNet3.0
1.00	most	lungfish	has-part	plasma membrane	Most lungfishes have (part) plasma membranes.	-	y	n	n	fish_n1	Thing	WordNet3.0
1.00	most	lungfish	has-part	rib cage	Most lungfishes have (part) rib cages.	-	y	n	n	fish_n1	Thing	WordNet3.0
