QStrength	Quantifier	Arg1	Pred	Arg2	Sentence	Score	Canonical?	Multiword?	Inferred?	Domain	Range	Provenance
1.00	most	lolly	isa	money	Lolly isa money.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	loneliness	isa	isolation	Loneliness isa isolation.	1.00	n	n	n	state_n4	state_n4	WordNet3.0
1.00	most	loo	isa	john	Loo isa john.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	loofah	isa	fiber	Loofah isa fiber.	1.00	n	n	n	material_n1	material_n1	WordNet3.0
1.00	most	loofah	isa	fibre	Loofah isa fibre.	1.00	n	n	n	material_n1	material_n1	WordNet3.0
1.00	most	loon	isa	individual	Loon isa individual.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	loon	isa	person	Loon isa person.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	loon	isa	somebody	Loon isa somebody.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	loon	isa	someone	Loon isa someone.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	loot	isa	possession	Loot isa possession.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	lord	isa	individual	Lord isa individual.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	lord	isa	person	Lord isa person.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	lord	isa	somebody	Lord isa somebody.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	lord	isa	someone	Lord isa someone.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	lordship	isa	authority	Lordship isa authority.	1.00	n	n	n	quality_n1	quality_n1	WordNet3.0
1.00	most	lore	isa	cognition	Lore isa cognition.	1.00	n	n	n	knowledge_n1	knowledge_n1	WordNet3.0
1.00	most	lore	isa	knowledge	Lore isa knowledge.	1.00	n	n	n	knowledge_n1	knowledge_n1	WordNet3.0
1.00	most	lorikeet	isa	parrot	Lorikeet isa parrot.	1.00	n	n	n	bird_n1	bird_n1	WordNet3.0
1.00	most	lorry	isa	wagon	Lorry isa wagon.	1.00	n	n	n	transport_n1	transport_n1	WordNet3.0
1.00	most	loss	isa	failure	Loss isa failure.	1.00	n	n	n	event_n1	event_n1	WordNet3.0
1.00	most	lot	isa	indefinite quantity	Lot isa indefinite quantity.	1.00	n	n	n	indefinite_quantity_n1	indefinite_quantity_n1	WordNet3.0
1.00	most	lotion	isa	instrumentality	Lotion isa instrumentality.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	lottery	isa	happening	Lottery isa happening.	1.00	n	n	n	event_n1	event_n1	WordNet3.0
1.00	most	lottery	isa	occurrence	Lottery isa occurrence.	1.00	n	n	n	event_n1	event_n1	WordNet3.0
1.00	most	loudness	isa	property	Loudness isa property.	1.00	n	n	n	property_n3	property_n3	WordNet3.0
1.00	most	loudspeaker	isa	device	Loudspeaker isa device.	1.00	n	n	n	device_n1	device_n1	WordNet3.0
1.00	most	Louisiana	isa	thing	Louisiana isa thing.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	louse	isa	insect	Louse isa insect.	1.00	n	n	n	insect_n1	insect_n1	WordNet3.0
1.00	most	Lubbock	isa	thing	Lubbock isa thing.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	luck	isa	state	Luck isa state.	1.00	n	n	n	state_n4	state_n4	WordNet3.0
1.00	most	luggage	isa	case	Luggage isa case.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	lull	isa	pause	Lull isa pause.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	lullaby	isa	song	Lullaby isa song.	1.00	n	n	n	auditory_communication_n1	auditory_communication_n1	WordNet3.0
1.00	most	lumbago	isa	pain	Lumbago isa pain.	1.00	n	n	n	knowledge_n1	knowledge_n1	WordNet3.0
1.00	most	lumber	isa	artifact	Lumber isa artifact.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	lump	isa	entity	Lump isa entity.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	lunch	isa	meal	Lunch isa meal.	1.00	n	n	n	food_n1	food_n1	WordNet3.0
1.00	most	lunchtime	isa	cognition	Lunchtime isa cognition.	1.00	n	n	n	knowledge_n1	knowledge_n1	WordNet3.0
1.00	most	lunchtime	isa	knowledge	Lunchtime isa knowledge.	1.00	n	n	n	knowledge_n1	knowledge_n1	WordNet3.0
1.00	most	lung	isa	organ	Lung isa organ.	1.00	n	n	n	body_part_n1	body_part_n1	WordNet3.0
1.00	most	lungfish	isa	fish	Lungfish isa fish.	1.00	n	n	n	fish_n1	fish_n1	WordNet3.0
1.00	most	lupus	isa	disease	Lupus isa disease.	1.00	n	n	n	illness_n1	illness_n1	WordNet3.0
1.00	most	luster	isa	brightness	Luster isa brightness.	1.00	n	n	n	property_n3	property_n3	WordNet3.0
1.00	most	Luxembourg	isa	thing	Luxembourg isa thing.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	lye	isa	compound	Lye isa compound.	1.00	n	n	n	material_n1	material_n1	WordNet3.0
1.00	most	lymph	isa	substance	Lymph isa substance.	1.00	n	n	n	substance_n1	substance_n1	WordNet3.0
1.00	most	lymphocyte	isa	leukocyte	Lymphocyte isa leukocyte.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	lynx	isa	cat	Lynx isa cat.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	lysine	isa	compound	Lysine isa compound.	1.00	n	n	n	material_n1	material_n1	WordNet3.0
1.00	most	lysosome	isa	organelle	Lysosome isa organelle.	1.00	n	n	n	body_part_n1	body_part_n1	WordNet3.0
1.00	most	m	isa	unit	M isa unit.	1.00	n	n	n	definite_quantity_n1	definite_quantity_n1	WordNet3.0
1.00	most	M2	isa	possession	M2 isa possession.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	M3	isa	possession	M3 isa possession.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	ma	isa	mother	Ma isa mother.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	mac	isa	raincoat	Mac isa raincoat.	1.00	n	n	n	clothing_n1	clothing_n1	WordNet3.0
1.00	most	macaque	isa	monkey	Macaque isa monkey.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	macaroni	isa	pasta	Macaroni isa pasta.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	Macau	isa	thing	Macau isa thing.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	macaw	isa	parrot	Macaw isa parrot.	1.00	n	n	n	bird_n1	bird_n1	WordNet3.0
1.00	most	mace	isa	official	Mace isa official.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	Macedonia	isa	thing	Macedonia isa thing.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	machine	isa	device	Machine isa device.	1.00	n	n	n	device_n1	device_n1	WordNet3.0
1.00	most	machinery	isa	machine	Machinery isa machine.	1.00	n	n	n	device_n1	device_n1	WordNet3.0
1.00	most	macroevolution	isa	phylogeny	Macroevolution isa phylogeny.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	Madagascar	isa	thing	Madagascar isa thing.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	madam	isa	woman	Madam isa woman.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	madame	isa	madam	Madame isa madam.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	Madison	isa	thing	Madison isa thing.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	madness	isa	condition	Madness isa condition.	1.00	n	n	n	state_n4	state_n4	WordNet3.0
1.00	most	magazine	isa	instrumentality	Magazine isa instrumentality.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	magazine	isa	publication	Magazine isa publication.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	magic	isa	belief	Magic isa belief.	1.00	n	n	n	knowledge_n1	knowledge_n1	WordNet3.0
1.00	most	magician	isa	performer	Magician isa performer.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	magma	isa	material	Magma isa material.	1.00	n	n	n	material_n1	material_n1	WordNet3.0
1.00	most	magma	isa	stuff	Magma isa stuff.	1.00	n	n	n	material_n1	material_n1	WordNet3.0
1.00	most	magnesium	isa	metal	Magnesium isa metal.	1.00	n	n	n	element_n2	element_n2	WordNet3.0
1.00	most	magnet	isa	device	Magnet isa device.	1.00	n	n	n	device_n1	device_n1	WordNet3.0
1.00	most	magnetism	isa	attraction	Magnetism isa attraction.	1.00	n	n	n	phenomenon_n1	phenomenon_n1	WordNet3.0
1.00	most	magnetite	isa	ore	Magnetite isa ore.	1.00	n	n	n	material_n1	material_n1	WordNet3.0
1.00	most	magnification	isa	enlargement	Magnification isa enlargement.	1.00	n	n	n	action_n1	action_n1	WordNet3.0
1.00	most	magnification	isa	expansion	Magnification isa expansion.	1.00	n	n	n	action_n1	action_n1	WordNet3.0
1.00	most	magnifier	isa	instrument	Magnifier isa instrument.	1.00	n	n	n	device_n1	device_n1	WordNet3.0
1.00	most	magnitude	isa	property	Magnitude isa property.	1.00	n	n	n	property_n3	property_n3	WordNet3.0
1.00	most	magnolia	isa	bark	Magnolia isa bark.	1.00	n	n	n	Thing	sound_n4	WordNet3.0
1.00	most	magpie	isa	bird	Magpie isa bird.	1.00	n	n	n	bird_n1	bird_n1	WordNet3.0
1.00	most	maid	isa	servant	Maid isa servant.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	maidenhair	isa	fern	Maidenhair isa fern.	1.00	n	n	n	plant_n2	plant_n2	WordNet3.0
1.00	most	Maine	isa	thing	Maine isa thing.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	mainstream	isa	belief	Mainstream isa belief.	1.00	n	n	n	knowledge_n1	knowledge_n1	WordNet3.0
1.00	most	maintenance	isa	improvement	Maintenance isa improvement.	1.00	n	n	n	action_n1	action_n1	WordNet3.0
1.00	most	majesty	isa	excellence	Majesty isa excellence.	1.00	n	n	n	quality_n1	quality_n1	WordNet3.0
1.00	most	majority	isa	number	Majority isa number.	1.00	n	n	n	property_n3	property_n3	WordNet3.0
1.00	most	maker	isa	individual	Maker isa individual.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	maker	isa	person	Maker isa person.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	maker	isa	somebody	Maker isa somebody.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	maker	isa	someone	Maker isa someone.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	makeup	isa	property	Makeup isa property.	1.00	n	n	n	property_n3	property_n3	WordNet3.0
1.00	most	make-up	isa	instrumentality	Make-up isa instrumentality.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	malaria	isa	infection	Malaria isa infection.	1.00	n	n	n	state_n4	state_n4	WordNet3.0
1.00	most	Malawi	isa	thing	Malawi isa thing.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	Malay	isa	Asian	Malay isa Asian.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	Malay	isa	Asiatic	Malay isa Asiatic.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	Malayan	isa	Asian	Malayan isa Asian.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	Malayan	isa	Asiatic	Malayan isa Asiatic.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	Malaysia	isa	thing	Malaysia isa thing.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	Mali	isa	thing	Mali isa thing.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	mall	isa	artifact	Mall isa artifact.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	mallard	isa	duck	Mallard isa duck.	1.00	n	n	n	bird_n1	bird_n1	WordNet3.0
1.00	most	Malta	isa	thing	Malta isa thing.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	mama	isa	mother	Mama isa mother.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	mammal	isa	vertebrate	Mammal isa vertebrate.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	man	isa	adult	Man isa adult.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	man	isa	individual	Man isa individual.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	man	isa	person	Man isa person.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	man	isa	somebody	Man isa somebody.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	man	isa	someone	Man isa someone.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	management	isa	event	Management isa event.	1.00	n	n	n	event_n1	event_n1	WordNet3.0
1.00	most	manager	isa	administrator	Manager isa administrator.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	manatee	isa	mammal	Manatee isa mammal.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	mandarin	isa	tree	Mandarin isa tree.	1.00	n	n	n	plant_n2	plant_n2	WordNet3.0
1.00	most	mandible	isa	jaw	Mandible isa jaw.	1.00	n	n	n	body_part_n1	body_part_n1	WordNet3.0
1.00	most	mandible	isa	organ	Mandible isa organ.	1.00	n	n	n	body_part_n1	body_part_n1	WordNet3.0
1.00	most	mandolin	isa	device	Mandolin isa device.	1.00	n	n	n	device_n1	device_n1	WordNet3.0
1.00	most	mandrill	isa	baboon	Mandrill isa baboon.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	mane	isa	hair	Mane isa hair.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	mangabey	isa	monkey	Mangabey isa monkey.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	mango	isa	tree	Mango isa tree.	1.00	n	n	n	plant_n2	plant_n2	WordNet3.0
1.00	most	mangrove	isa	tree	Mangrove isa tree.	1.00	n	n	n	plant_n2	plant_n2	WordNet3.0
1.00	most	manipulation	isa	event	Manipulation isa event.	1.00	n	n	n	event_n1	event_n1	WordNet3.0
1.00	most	Manitoba	isa	thing	Manitoba isa thing.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	manner	isa	property	Manner isa property.	1.00	n	n	n	property_n3	property_n3	WordNet3.0
1.00	most	manor	isa	house	Manor isa house.	1.00	n	n	n	building_n1	building_n1	WordNet3.0
1.00	most	mansion	isa	region	Mansion isa region.	1.00	n	n	n	location_n1	location_n1	WordNet3.0
1.00	most	mantelpiece	isa	shelf	Mantelpiece isa shelf.	1.00	n	n	n	device_n1	device_n1	WordNet3.0
1.00	most	mantis	isa	insect	Mantis isa insect.	1.00	n	n	n	insect_n1	insect_n1	WordNet3.0
1.00	most	mantle	isa	symbol	Mantle isa symbol.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	manual	isa	book	Manual isa book.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	manufacturer	isa	business	Manufacturer isa business.	1.00	n	n	n	social_group_n1	social_group_n1	WordNet3.0
1.00	most	manure	isa	fertilizer	Manure isa fertilizer.	1.00	n	n	n	material_n1	material_n1	WordNet3.0
1.00	most	map	isa	artifact	Map isa artifact.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	maple	isa	wood	Maple isa wood.	1.00	n	n	n	material_n1	material_n1	WordNet3.0
1.00	most	mara	isa	rodent	Mara isa rodent.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	marathon	isa	task	Marathon isa task.	1.00	n	n	n	activity_n1	activity_n1	WordNet3.0
1.00	most	marble	isa	material	Marble isa material.	1.00	n	n	n	material_n1	material_n1	WordNet3.0
1.00	most	marble	isa	stuff	Marble isa stuff.	1.00	n	n	n	material_n1	material_n1	WordNet3.0
1.00	most	margarine	isa	food	Margarine isa food.	1.00	n	n	n	food_n1	food_n1	WordNet3.0
1.00	most	margarine	isa	nutrient	Margarine isa nutrient.	1.00	n	n	n	food_n1	food_n1	WordNet3.0
1.00	most	margay	isa	cat	Margay isa cat.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	margin	isa	shape	Margin isa shape.	1.00	n	n	n	shape_n2	shape_n2	WordNet3.0
1.00	most	maria	isa	region	Maria isa region.	1.00	n	n	n	location_n1	location_n1	WordNet3.0
1.00	most	marigold	isa	angiosperm	Marigold isa angiosperm.	1.00	n	n	n	plant_n2	plant_n2	WordNet3.0
1.00	most	marijuana	isa	bush	Marijuana isa bush.	1.00	n	n	n	plant_n2	plant_n2	WordNet3.0
1.00	most	marijuana	isa	shrub	Marijuana isa shrub.	1.00	n	n	n	plant_n2	plant_n2	WordNet3.0
1.00	most	marjoram	isa	herb	Marjoram isa herb.	1.00	n	n	n	plant_n2	plant_n2	WordNet3.0
1.00	most	marker	isa	artifact	Marker isa artifact.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	market	isa	activity	Market isa activity.	1.00	n	n	n	activity_n1	activity_n1	WordNet3.0
1.00	most	markhor	isa	goat	Markhor isa goat.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	marmalade	isa	delicacy	Marmalade isa delicacy.	1.00	n	n	n	food_n1	food_n1	WordNet3.0
1.00	most	marmalade	isa	goody	Marmalade isa goody.	1.00	n	n	n	food_n1	food_n1	WordNet3.0
1.00	most	marmoset	isa	monkey	Marmoset isa monkey.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	marmot	isa	rodent	Marmot isa rodent.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	marriage	isa	status	Marriage isa status.	1.00	n	n	n	state_n4	state_n4	WordNet3.0
1.00	most	marrow	isa	tissue	Marrow isa tissue.	1.00	n	n	n	body_part_n1	body_part_n1	WordNet3.0
1.00	most	marsh	isa	wetland	Marsh isa wetland.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	marshland	isa	wetland	Marshland isa wetland.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	marshmallow	isa	candy	Marshmallow isa candy.	1.00	n	n	n	food_n1	food_n1	WordNet3.0
1.00	most	mart	isa	outlet	Mart isa outlet.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	marten	isa	mammal	Marten isa mammal.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	martin	isa	bird	Martin isa bird.	1.00	n	n	n	bird_n1	bird_n1	WordNet3.0
1.00	most	martini	isa	alcohol	Martini isa alcohol.	1.00	n	n	n	food_n1	food_n1	WordNet3.0
1.00	most	Martinique	isa	thing	Martinique isa thing.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	Maryland	isa	thing	Maryland isa thing.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	marzipan	isa	candy	Marzipan isa candy.	1.00	n	n	n	food_n1	food_n1	WordNet3.0
1.00	most	mascot	isa	organism	Mascot isa organism.	1.00	n	n	n	organism_n1	organism_n1	WordNet3.0
1.00	most	mason	isa	worker	Mason isa worker.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	mass	isa	property	Mass isa property.	1.00	n	n	n	property_n3	property_n3	WordNet3.0
1.00	most	mass	isa	quantity	Mass isa quantity.	1.00	n	n	n	property_n3	Thing	WordNet3.0
1.00	most	Massachusetts	isa	thing	Massachusetts isa thing.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	mast	isa	pole	Mast isa pole.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	master	isa	artist	Master isa artist.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	mastery	isa	skillfulness	Mastery isa skillfulness.	1.00	n	n	n	state_n4	state_n4	WordNet3.0
1.00	most	mastodon	isa	mammal	Mastodon isa mammal.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	mat	isa	artifact	Mat isa artifact.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	matchbox	isa	box	Matchbox isa box.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	matchstick	isa	implement	Matchstick isa implement.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	mate	isa	animal	Mate isa animal.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	mate	isa	beast	Mate isa beast.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	mate	isa	creature	Mate isa creature.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	mater	isa	mother	Mater isa mother.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	material	isa	substance	Material isa substance.	1.00	n	n	n	material_n1	substance_n1	WordNet3.0
1.00	most	math	isa	science	Math isa science.	1.00	n	n	n	knowledge_n1	knowledge_n1	WordNet3.0
1.00	most	mathematician	isa	scientist	Mathematician isa scientist.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	mathematics	isa	science	Mathematics isa science.	1.00	n	n	n	knowledge_n1	knowledge_n1	WordNet3.0
1.00	most	matrix	isa	array	Matrix isa array.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	matt	isa	property	Matt isa property.	1.00	n	n	n	property_n3	property_n3	WordNet3.0
1.00	most	matter	isa	entity	Matter isa entity.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	mattress	isa	artifact	Mattress isa artifact.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	maturation	isa	process	Maturation isa process.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	maturity	isa	period	Maturity isa period.	1.00	n	n	n	period_n1	period_n1	WordNet3.0
1.00	most	Mauritania	isa	thing	Mauritania isa thing.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	Mauritius	isa	thing	Mauritius isa thing.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	max	isa	drug	Max isa drug.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	maxwell	isa	quantity	Maxwell isa quantity.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	may	isa	hawthorn	May isa hawthorn.	1.00	n	n	n	plant_n2	plant_n2	WordNet3.0
1.00	most	mayfly	isa	insect	Mayfly isa insect.	1.00	n	n	n	insect_n1	insect_n1	WordNet3.0
1.00	most	mayonnaise	isa	sauce	Mayonnaise isa sauce.	1.00	n	n	n	food_n1	food_n1	WordNet3.0
1.00	most	mayor	isa	individual	Mayor isa individual.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	mayor	isa	person	Mayor isa person.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	mayor	isa	politician	Mayor isa politician.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	mayor	isa	somebody	Mayor isa somebody.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	mayor	isa	someone	Mayor isa someone.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	maze	isa	instrumentality	Maze isa instrumentality.	1.00	n	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	meadow	isa	grassland	Meadow isa grassland.	1.00	n	n	n	biome_n1	biome_n1	WordNet3.0
1.00	most	meadowlark	isa	bird	Meadowlark isa bird.	1.00	n	n	n	bird_n1	bird_n1	WordNet3.0
1.00	most	meal	isa	nourishment	Meal isa nourishment.	1.00	n	n	n	food_n1	food_n1	WordNet3.0
1.00	most	meal	isa	sustenance	Meal isa sustenance.	1.00	n	n	n	food_n1	food_n1	WordNet3.0
1.00	most	mealworm	isa	larva	Mealworm isa larva.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	measles	isa	disease	Measles isa disease.	1.00	n	n	n	illness_n1	illness_n1	WordNet3.0
1.00	most	measurement	isa	activity	Measurement isa activity.	1.00	n	n	n	activity_n1	activity_n1	WordNet3.0
1.00	most	measuring device	isa	instrument	Measuring device isa instrument.	1.00	n	n	n	measuring_instrument_n1	device_n1	WordNet3.0
1.00	most	meat	isa	matter	Meat isa matter.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	meatball	isa	nourishment	Meatball isa nourishment.	1.00	n	n	n	food_n1	food_n1	WordNet3.0
1.00	most	meatball	isa	sustenance	Meatball isa sustenance.	1.00	n	n	n	food_n1	food_n1	WordNet3.0
1.00	most	mechanic	isa	worker	Mechanic isa worker.	1.00	n	n	n	person_n1	person_n1	WordNet3.0
1.00	most	mechanism	isa	device	Mechanism isa device.	1.00	n	n	n	device_n1	device_n1	WordNet3.0
1.00	most	medal	isa	symbol	Medal isa symbol.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	medication	isa	drug	Medication isa drug.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	medicine	isa	science	Medicine isa science.	1.00	n	n	n	knowledge_n1	knowledge_n1	WordNet3.0
1.00	most	Mediterranean	isa	thing	Mediterranean isa thing.	1.00	n	n	n	Thing	Thing	WordNet3.0
1.00	most	medium	isa	communication	Medium isa communication.	1.00	n	n	n	event_n1	event_n1	WordNet3.0
1.00	most	medusa	isa	cnidarian	Medusa isa cnidarian.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
1.00	most	meerkat	isa	mammal	Meerkat isa mammal.	1.00	n	n	n	animal_n1	animal_n1	WordNet3.0
